area_name,salary_in_rub
Гатчина,54528.682162162164
Великий Новгород,54533.05970164177
Уральский (Свердловская область),54547.27272727273
Пермь,54556.6068520818
Малые Вязёмы,54585.0
"Калтасы (Калтасинский район, Башкортостан)",54590.90909090909
Жаворонки (Крым),54600.0
Симферополь,54603.10930128789
Гвинея,54631.199583333335
Пушкин,54640.24452954048
Белово,54653.54455298013
Чуровичи,54718.75
Рогнедино,54750.0
Советское (Алтайский край),54750.0
Никольское (Костромская область),54750.0
Баймак,54767.23039215686
Мегион,54773.80606060606
Ревда (Мурманская область),54782.5
Надежда (Ставропольский край),54785.71428571428
Супонево,54788.46153846154
Тамбовка (Амурская область),54833.333333333336
Геленджик,54855.266620839364
Большая Соснова,54857.142857142855
Суземка,54862.903225806454
Днепр (Днепропетровск),54871.521613053585
Емва,54893.13662790698
Уральский (Пермский край),54928.57142857143
Сосновка (Кемеровская область),54937.5
Звериноголовское,54968.75
"Юрцово (Московская область, городской округ Егорьевск)",54982.142857142855
Ильинское,54997.619047619046
Славгородское,55000.0
Асыката,55000.0
Труновское (Ставропольский край),55000.0
Соколово,55000.0
Ёнский,55000.0
Малиновое Озеро,55000.0
Кабанбай,55000.0
Варзуга,55000.0
Верх-Катунское,55000.0
Преградная,55000.0
Витим,55000.0
Кокпекты,55000.0
Половинное (Новосибирская область),55000.0
Кытманово,55000.0
Крутиха,55000.0
Локосово,55000.0
Образцы,55000.0
Ломинцевский,55000.0
Курья,55000.0
Дядьковская,55000.0
Орел-Изумруд (Краснодарский край),55000.0
Куйтун (Республика Бурятия),55000.0
Жетыбай (Мангистауская область),55000.0
Налобиха,55000.0
Ики-Бурул,55000.0
Малиновский,55000.0
Нагорный (Камчатский край),55000.0
Пено,55000.0
Зелёная Дубрава,55000.0
Дедовск,55025.533942558744
Кашира,55066.30952380953
Уваровка (Московская область),55083.333333333336
Ростов-на-Дону,55099.17086941525
Монастырщина,55125.0
Южный (Краснодарский край),55125.0
Ирпень,55131.892380952384
Кяхта,55136.118055555555
Новосёлово,55136.36363636364
Ханты-Мансийский АО - Югра,55138.88888888889
Шелаболиха,55142.857142857145
Линево (Новосибирская область),55146.631868131866
Тосно,55156.839331619536
Всеволожск,55204.96384180791
Неболчи,55250.0
Красноборск,55250.0
Озеры,55255.38759689922
Ростов (Ярославская область),55286.209942857146
Кингисепп,55295.82692307692
Ломоносов,55304.7533632287
Вольное (Астраханская область),55333.333333333336
Калинин,55333.333333333336
Дуван,55375.0
Угловка,55388.88888888889
Пущино,55391.71875
Новая Рассоха (Свердловская область),55400.0
Андреевка,55404.0
Куса,55408.49056603773
Кельмаксола,55428.57142857143
Шварцевский,55500.0
Исландия,55503.26950000001
Реутов,55531.503086419754
Вознесенье (Ленинградская область),55540.0
Приволжский,55547.619047619046
Шатрово,55562.5
Сарс,55583.333333333336
Путилково,55633.92857142857
Уйское (Челябинская область),55666.666666666664
Надым,55686.0783625731
Ноябрьск,55687.45197505197
Старые Бобовичи,55708.333333333336
Калуга,55721.02913456483
Тельмана,55730.357142857145
Ржев,55734.41379310345
Углегорск,55754.6773255814
Красное Село,55775.333333333336
Борисоглебский,55785.294117647056
Новоалексеевское (Свердловская область),55785.71428571428
Гаврилов-Ям,55789.6
Моршанск,55813.46153846154
Ялта,55824.77708244275
Лебяжье (Алтайский край),55833.333333333336
Березовка (Алтайский край),55833.333333333336
Курджиново,55833.333333333336
Поповская (Московская область),55850.0
Ленино (Липецкая область),55852.72727272727
Березовка (Красноярский край),55875.0
Калевала,55875.0
Коноша,55894.73684210526
Кемерово,55895.552536156756
Уренгой,55926.470588235294
Нижнесортымский,55941.17647058824
посёлок Володарского (Московская область),55951.153846153844
Новый Кременкуль,56000.0
Нефтеюганск,56006.92244112319
Скадовск,56015.2
Киржач,56026.50407608696
Байкальск,56027.30464285714
Сумгаит,56031.58163157895
Новое Ступино,56058.333333333336
Пышма,56083.333333333336
Заводской (Северная Осетия),56083.333333333336
Пыть-Ях,56083.403465346535
Сузун,56112.5
Кольцово,56155.844155844155
Благовещенск (Амурская область),56174.60821409468
Сусуман,56178.96052631579
Смоленщина,56200.0
Воткинск,56208.0594233474
Инжавино,56222.22222222222
Переправная,56250.0
Октябрьское (Ставропольский край),56250.0
Спокойная,56250.0
Попутная,56250.0
Маркова,56322.22222222222
Нязепетровск,56364.13043478261
Передовая (Краснодарский край),56375.0
Берёзовый (Краснодарский край),56375.0
Ульяновск,56401.761634404626
Североонежск,56437.5
Пойковский,56453.07692307692
Любинский,56454.545454545456
Пангоды,56477.27272727273
Тарко-Сале,56484.54074074075
Новый Городок,56493.166666666664
